timestamp,temperature,humidity,count,temphum_sensor_count,site,pm25_mean,pm10_mean,pm_count,corrected,display
2019-08-03 04:30:10.755081,12.0,15.0,93.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 04:45:10.506854,12.0,15.0,94.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 05:00:10.915580,12.0,15.0,93.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 05:15:10.302397,12.0,15.0,92.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 05:30:10.654507,12.0,15.0,92.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 05:45:10.219636,12.0,15.0,90.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 06:00:11.401120,12.0,15.0,89.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 06:15:21.321233,11.0,15.0,87.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 06:30:10.065667,11.0,15.0,87.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 06:45:11.105621,11.0,15.0,87.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 07:00:11.814364,11.0,15.0,84.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 07:15:10.404098,11.0,15.0,84.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 07:30:11.165804,11.0,15.0,83.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 07:45:10.817265,12.0,15.0,84.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 08:00:11.915755,12.0,15.0,86.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 08:15:11.314186,12.0,15.0,85.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 08:30:10.754096,12.0,15.0,82.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-03 08:45:10.614487,12.0,15.0,79.0,3.0,nesta-9,5.0,5.0,10.0,False,True
2019-08-03 09:00:10.640437,11.0,15.0,75.0,3.0,nesta-9,5.0,5.0,10.0,False,True
2019-08-03 09:15:10.022193,12.0,15.0,71.0,3.0,nesta-9,5.0,5.0,10.0,False,True
2019-08-03 09:30:11.168347,12.0,15.0,67.0,3.0,nesta-9,5.0,5.0,10.0,False,True
2019-08-03 09:45:11.088088,11.0,15.0,62.0,3.0,nesta-9,4.0,5.0,10.0,False,True
2019-08-03 10:00:11.216398,11.0,15.0,60.0,3.0,nesta-9,4.0,5.0,10.0,False,True
2019-08-03 10:15:10.411529,11.0,15.0,56.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-03 10:30:10.002462,11.0,14.0,52.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-03 10:45:10.501983,11.0,14.0,49.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-03 11:00:11.075183,11.0,19.0,48.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-03 11:15:10.999061,11.0,14.0,45.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-03 11:30:11.326828,11.0,14.0,43.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 11:45:10.410891,11.0,14.0,42.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 12:00:11.731702,11.0,14.0,41.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 12:15:11.535767,11.0,14.0,41.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 12:30:10.409781,11.0,14.0,40.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 12:45:10.346935,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 13:00:11.683766,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 13:15:09.770748,11.0,14.0,40.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 13:30:11.001472,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 13:45:10.558166,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 14:00:10.706980,11.0,14.0,39.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-03 14:15:10.399736,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 14:30:11.762265,11.0,14.0,41.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 14:45:10.599223,11.0,14.0,41.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 15:00:10.773121,11.0,14.0,43.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 15:15:10.324488,11.0,14.0,44.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 15:30:10.719192,12.0,14.0,46.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-03 15:45:10.248743,12.0,14.0,46.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-03 16:00:11.919801,12.0,14.0,46.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-03 16:15:10.291764,12.0,14.0,44.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-03 16:30:10.318442,11.0,14.0,42.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 16:45:11.177580,11.0,14.0,40.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 17:00:11.489976,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 17:15:10.267910,11.0,14.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 17:30:10.453814,11.0,13.0,34.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-03 17:45:12.333969,11.0,13.0,32.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-03 18:00:11.377276,11.0,13.0,29.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-03 18:15:11.112265,11.0,13.0,30.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-03 18:30:11.181608,11.0,13.0,29.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-03 18:45:10.989382,11.0,13.0,28.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-03 19:00:11.150511,11.0,13.0,28.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-03 19:15:10.738749,11.0,13.0,28.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-03 19:30:11.463446,11.0,13.0,28.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-03 19:45:10.985698,11.0,13.0,28.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-03 20:00:11.135755,11.0,13.0,29.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-03 20:15:10.357518,11.0,13.0,30.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-03 20:30:11.729212,11.0,13.0,32.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-03 20:45:10.469230,11.0,13.0,33.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-03 21:00:10.592316,11.0,13.0,33.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-03 21:15:10.623663,11.0,13.0,33.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-03 21:45:11.506960,11.0,13.0,34.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-03 22:00:10.624625,11.0,13.0,35.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 22:15:10.272090,11.0,13.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 22:30:10.885096,11.0,13.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 22:45:11.886635,11.0,13.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 23:00:11.373125,11.0,13.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 23:15:11.001553,11.0,13.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 23:30:10.516367,11.0,13.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-03 23:45:10.823445,11.0,13.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 00:00:11.641037,11.0,13.0,35.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 00:15:10.050784,11.0,13.0,35.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 00:30:10.800007,11.0,13.0,34.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 00:45:10.420482,11.0,13.0,35.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 01:00:11.590349,11.0,13.0,36.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 01:15:10.168043,11.0,14.0,37.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 01:30:10.918344,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 01:45:11.561979,11.0,16.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 02:00:10.983884,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 02:15:10.925371,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 02:30:10.573934,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 02:45:10.577027,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 03:00:10.853305,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 03:15:10.150939,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 03:30:10.681647,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 03:45:10.369017,11.0,14.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 04:00:11.925045,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 04:15:11.782386,11.0,14.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 04:30:10.445946,11.0,14.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 04:45:10.613543,11.0,14.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 05:00:11.979794,11.0,14.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 05:15:10.148769,11.0,14.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 05:30:11.736089,11.0,14.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 05:45:10.176121,11.0,14.0,36.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 06:00:11.213331,11.0,14.0,36.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 06:15:10.541586,11.0,14.0,35.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 06:30:10.121917,11.0,14.0,35.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 06:45:11.304799,11.0,14.0,35.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 07:00:12.044094,11.0,18.0,35.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-04 07:15:10.604546,11.0,14.0,36.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 07:30:11.153761,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 07:45:11.138056,11.0,14.0,41.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 08:00:11.532973,11.0,14.0,42.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 08:15:10.075121,11.0,14.0,44.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-04 08:30:10.645360,11.0,14.0,44.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 08:45:10.590552,11.0,14.0,49.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-04 09:00:10.917594,11.0,14.0,51.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-04 09:15:10.931458,11.0,14.0,55.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-04 09:30:10.984738,11.0,14.0,56.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-04 09:45:10.506886,12.0,14.0,60.0,3.0,nesta-9,4.0,5.0,10.0,False,True
2019-08-04 10:00:11.314978,12.0,14.0,67.0,3.0,nesta-9,5.0,5.0,10.0,False,True
2019-08-04 10:15:10.801283,12.0,15.0,70.0,3.0,nesta-9,5.0,5.0,10.0,False,True
2019-08-04 10:30:10.339470,12.0,15.0,74.0,3.0,nesta-9,5.0,6.0,10.0,False,True
2019-08-04 10:45:11.122455,12.0,15.0,77.0,3.0,nesta-9,5.0,6.0,10.0,False,True
2019-08-04 12:00:11.696642,13.0,15.0,78.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-04 12:15:10.681477,12.0,15.0,78.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-04 12:30:10.261110,13.0,15.0,75.0,3.0,nesta-9,6.0,6.0,10.0,False,True
2019-08-04 12:45:11.199522,13.0,15.0,73.0,3.0,nesta-9,5.0,6.0,10.0,False,True
2019-08-04 13:00:11.756009,13.0,15.0,71.0,3.0,nesta-9,5.0,6.0,10.0,False,True
2019-08-04 13:15:10.469231,13.0,15.0,70.0,3.0,nesta-9,5.0,6.0,10.0,False,True
2019-08-04 13:30:10.339472,12.0,15.0,66.0,3.0,nesta-9,5.0,6.0,10.0,False,True
2019-08-04 13:45:11.179523,12.0,15.0,63.0,3.0,nesta-9,5.0,5.0,10.0,False,True
2019-08-04 14:00:11.918351,12.0,15.0,63.0,3.0,nesta-9,5.0,5.0,10.0,False,True
2019-08-04 14:15:10.433921,12.0,15.0,61.0,3.0,nesta-9,4.0,5.0,10.0,False,True
2019-08-04 14:30:11.210351,12.0,15.0,59.0,3.0,nesta-9,4.0,5.0,10.0,False,True
2019-08-04 14:45:12.849458,12.0,15.0,58.0,3.0,nesta-9,4.0,5.0,10.0,False,True
2019-08-04 15:00:11.195836,12.0,15.0,58.0,3.0,nesta-9,4.0,5.0,10.0,False,True
2019-08-04 15:15:10.908739,12.0,15.0,57.0,3.0,nesta-9,4.0,5.0,10.0,False,True
2019-08-04 15:30:11.034966,12.0,14.0,58.0,3.0,nesta-9,4.0,5.0,10.0,False,True
2019-08-04 15:45:10.784020,12.0,14.0,57.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-04 16:00:11.326182,12.0,14.0,57.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-04 16:15:10.155635,12.0,14.0,58.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-04 16:30:10.826413,12.0,14.0,56.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-04 16:45:12.553887,12.0,14.0,55.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-04 17:00:10.675943,12.0,14.0,52.0,3.0,nesta-9,4.0,4.0,10.0,False,True
2019-08-04 17:15:11.447470,12.0,18.0,51.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-04 17:30:10.270680,12.0,14.0,49.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-04 17:45:11.223703,12.0,14.0,48.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 18:00:11.942928,12.0,14.0,48.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 18:15:10.485327,12.0,14.0,49.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-04 18:30:10.345762,12.0,14.0,48.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-04 18:45:11.272499,12.0,14.0,47.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 19:00:11.741388,12.0,14.0,47.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 19:15:10.319592,12.0,14.0,45.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 19:30:11.102585,11.0,14.0,44.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 19:45:10.865064,11.0,14.0,42.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 20:00:11.639908,11.0,14.0,41.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 20:15:10.068211,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 20:30:10.759920,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 20:45:11.024620,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 21:00:13.309388,11.0,14.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 21:15:10.975777,11.0,14.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 21:30:10.659074,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 21:45:10.846773,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 22:00:11.271713,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 22:15:11.072452,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 22:30:10.769056,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 22:45:10.574442,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 23:00:11.565750,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 23:15:10.023203,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 23:30:10.537601,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-04 23:45:11.490779,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 00:00:11.211728,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 00:15:10.839483,11.0,14.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 00:30:10.561491,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 00:45:10.332631,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 01:00:12.293916,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 01:15:11.004318,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 01:30:10.962693,11.0,14.0,40.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 02:00:11.657834,11.0,17.0,42.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 02:15:10.455168,11.0,14.0,41.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 02:30:11.536379,11.0,14.0,39.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 02:45:10.738943,11.0,14.0,40.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 03:00:11.450953,11.0,14.0,38.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 03:15:10.194470,11.0,17.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 03:30:11.054547,11.0,14.0,37.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 03:45:11.490865,11.0,14.0,35.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 04:00:12.261200,11.0,14.0,34.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 04:15:10.606950,11.0,14.0,34.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 04:30:10.919605,11.0,14.0,33.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 04:45:11.110291,11.0,14.0,33.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 05:00:13.166191,11.0,18.0,34.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 05:15:11.134535,11.0,14.0,34.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 05:30:11.293884,11.0,14.0,34.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 05:45:10.989946,11.0,14.0,33.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 06:00:11.839780,11.0,15.0,31.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 06:30:10.827902,10.0,15.0,27.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-05 06:45:12.020904,10.0,16.0,23.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 07:00:11.511542,10.0,16.0,20.0,3.0,nesta-9,1.0,2.0,10.0,False,True
2019-08-05 07:15:10.907815,10.0,16.0,21.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 07:30:11.120883,10.0,20.0,21.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-05 07:45:11.742380,11.0,16.0,22.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 08:00:12.112036,11.0,16.0,24.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 08:15:10.608560,11.0,16.0,26.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 08:30:11.399978,11.0,16.0,24.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 08:45:10.409851,11.0,16.0,23.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 09:15:11.155955,11.0,16.0,21.0,3.0,nesta-9,2.0,4.0,10.0,False,True
2019-08-05 09:30:11.082299,11.0,16.0,22.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 09:45:11.115403,11.0,15.0,22.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 10:00:12.166736,11.0,15.0,22.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-05 10:15:10.978896,11.0,14.0,18.0,3.0,nesta-9,1.0,2.0,10.0,False,True
2019-08-05 10:30:11.902530,11.0,14.0,17.0,3.0,nesta-9,1.0,2.0,10.0,False,True
2019-08-05 10:45:11.379397,11.0,14.0,17.0,3.0,nesta-9,1.0,2.0,10.0,False,True
2019-08-05 11:00:13.030429,11.0,13.0,18.0,3.0,nesta-9,1.0,2.0,10.0,False,True
2019-08-05 11:15:11.479591,11.0,13.0,19.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 11:30:10.721129,11.0,13.0,19.0,3.0,nesta-9,1.0,3.0,10.0,False,True
2019-08-05 11:45:10.575337,11.0,13.0,19.0,3.0,nesta-9,1.0,2.0,10.0,False,True
2019-08-05 12:00:13.258760,11.0,13.0,21.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 12:15:11.003844,11.0,13.0,21.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 12:30:11.003430,11.0,13.0,25.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 12:45:12.471362,11.0,13.0,26.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 13:00:11.442168,11.0,14.0,28.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 13:15:10.203731,11.0,13.0,28.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 13:30:11.128923,11.0,13.0,29.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 13:45:11.478607,11.0,14.0,29.0,3.0,nesta-9,2.0,4.0,10.0,False,True
2019-08-05 14:00:10.959912,11.0,14.0,31.0,3.0,nesta-9,3.0,5.0,10.0,False,True
2019-08-05 14:15:10.445059,11.0,13.0,28.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 14:30:10.368851,11.0,13.0,26.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 14:45:11.252130,11.0,13.0,26.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 15:00:10.854110,11.0,13.0,32.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 15:15:10.321559,12.0,13.0,28.0,3.0,nesta-9,2.0,4.0,10.0,False,True
2019-08-05 15:30:11.245361,11.0,13.0,27.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 15:45:11.258259,11.0,13.0,27.0,3.0,nesta-9,2.0,4.0,10.0,False,True
2019-08-05 16:00:11.859731,11.0,13.0,26.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 16:15:10.742124,11.0,13.0,24.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 16:30:10.715638,11.0,13.0,25.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 16:45:11.208191,11.0,13.0,24.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 17:00:11.625420,11.0,13.0,24.0,3.0,nesta-9,2.0,2.0,10.0,False,True
2019-08-05 17:15:10.638626,12.0,13.0,27.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 17:30:10.773864,12.0,13.0,27.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 17:45:10.896620,12.0,13.0,27.0,3.0,nesta-9,2.0,3.0,10.0,False,True
2019-08-05 18:00:11.470231,12.0,13.0,28.0,3.0,nesta-9,2.0,4.0,10.0,False,True
2019-08-05 18:15:10.406028,12.0,13.0,28.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 18:30:10.668967,12.0,13.0,29.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 18:45:10.906896,12.0,13.0,31.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-05 19:00:11.449123,12.0,13.0,29.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-05 19:15:11.089235,12.0,13.0,30.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-05 19:30:11.437449,12.0,13.0,31.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-05 19:45:11.378427,12.0,13.0,30.0,3.0,nesta-9,3.0,4.0,10.0,False,True
2019-08-05 20:00:11.248712,12.0,13.0,30.0,3.0,nesta-9,3.0,3.0,9.0,False,True
2019-08-05 20:15:12.112787,12.0,13.0,29.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 20:30:11.034856,12.0,13.0,30.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 21:00:11.999813,12.0,13.0,30.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 21:15:10.824185,12.0,13.0,30.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 21:30:10.806656,12.0,13.0,31.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 21:45:11.952557,12.0,14.0,31.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 22:00:11.620991,12.0,14.0,31.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 22:30:10.723378,12.0,14.0,31.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 22:45:11.138807,11.0,14.0,31.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 23:00:12.794624,11.0,14.0,29.0,3.0,nesta-9,3.0,3.0,10.0,False,True
2019-08-05 23:15:10.684175,11.0,14.0,30.0,3.0,nesta-9,2.0,3.0,10.0,False,True
