nesta-1,2019-03-26 13:00:19.144279,26,23,5,6,49,8,1
nesta-2,2019-03-26 13:30:09.358840,26,34,6,6,53,8,1
nesta-5,2019-03-26 13:30:10.712042,27,35,7,7,62,8,1
nesta-4,2019-03-26 13:30:16.399787,19,36,7,7,70,8,1
nesta-1,2019-03-26 13:30:17.282983,26,31,5,6,51,8,1
nesta-5,2019-03-26 13:45:09.154179,26,37,6,7,53,8,1
nesta-2,2019-03-26 13:45:09.177954,25,21,6,6,50,8,1
nesta-4,2019-03-26 13:45:16.175496,19,36,6,7,64,8,1
nesta-1,2019-03-26 13:45:17.315479,25,24,5,6,50,8,1
nesta-2,2019-03-26 15:15:08.935207,24,22,7,7,66,8,1
nesta-5,2019-03-26 15:15:10.515752,24,50,10,10,93,8,1
nesta-4,2019-03-26 15:15:16.016409,19,35,7,8,73,8,1
nesta-1,2019-03-26 15:15:16.451807,23,45,6,7,63,8,1
nesta-5,2019-03-26 15:30:08.897134,24,47,8,8,72,8,1
nesta-2,2019-03-26 15:30:09.251860,24,22,11,11,113,8,1
nesta-4,2019-03-26 15:30:17.042691,20,35,7,7,72,8,1
nesta-1,2019-03-26 15:30:17.384897,23,33,6,7,63,8,1
nesta-5,2019-03-26 15:45:09.515613,24,40,10,10,93,8,1
nesta-2,2019-03-26 15:45:09.788800,24,36,8,9,79,8,1
nesta-1,2019-03-26 15:45:16.925110,23,39,7,7,75,8,1
nesta-4,2019-03-26 15:45:17.565446,20,35,8,8,85,8,1
nesta-5,2019-03-26 16:00:09.869569,24,39,10,10,91,8,1
nesta-2,2019-03-26 16:00:10.074450,24,30,8,8,73,8,1
nesta-4,2019-03-26 16:00:19.523757,20,34,9,9,95,8,1
nesta-1,2019-03-26 16:00:20.042694,23,33,7,7,72,8,1
nesta-2,2019-03-26 16:15:09.298787,24,45,8,8,76,8,1
nesta-1,2019-03-26 16:15:16.070033,23,33,11,12,109,8,1
nesta-5,2019-03-26 16:30:09.799181,23,27,10,10,92,8,1
nesta-4,2019-03-26 16:30:16.162810,20,34,8,8,86,8,1
nesta-1,2019-03-26 16:30:16.543380,23,33,7,8,74,8,1
nesta-5,2019-03-26 16:45:09.353279,23,27,9,9,77,8,1
nesta-4,2019-03-26 16:45:17.149009,20,34,8,8,80,8,1
nesta-1,2019-03-26 16:45:17.849444,23,27,8,8,80,8,1
nesta-5,2019-03-26 17:00:10.913731,23,41,9,9,87,8,1
nesta-4,2019-03-26 17:00:19.152838,20,34,7,8,73,8,1
nesta-1,2019-03-26 17:00:20.110075,23,34,9,9,86,8,1
nesta-5,2019-03-26 17:15:09.018848,23,27,9,9,89,8,1
nesta-2,2019-03-26 17:15:09.871132,24,29,9,9,83,8,1
nesta-4,2019-03-26 17:15:16.479267,20,34,8,9,88,8,1
nesta-1,2019-03-26 17:15:16.710951,23,27,8,8,82,8,1
nesta-2,2019-03-26 17:30:09.146116,24,29,12,11,113,8,1
nesta-5,2019-03-26 17:30:09.686260,23,27,10,10,95,8,1
nesta-4,2019-03-26 17:30:16.905630,21,34,9,9,97,8,1
nesta-1,2019-03-26 17:30:17.163448,23,48,10,10,106,8,1
nesta-5,2019-03-26 17:45:09.435569,23,27,10,10,92,8,1
nesta-2,2019-03-26 17:45:09.840140,23,23,15,14,146,8,1
nesta-4,2019-03-26 17:45:16.608481,20,34,9,9,91,8,1
nesta-1,2019-03-26 17:45:17.567823,23,40,10,10,96,8,1
nesta-2,2019-03-26 18:00:10.199443,23,37,11,10,105,8,1
nesta-4,2019-03-26 18:00:19.141199,20,35,9,9,90,8,1
nesta-1,2019-03-26 18:00:20.239312,23,28,9,9,89,8,1
nesta-5,2019-03-26 18:15:08.915794,23,28,11,10,90,8,1
nesta-2,2019-03-26 18:15:09.647690,23,39,13,13,123,8,1
nesta-4,2019-03-26 18:15:16.571249,20,35,8,8,74,8,1
nesta-1,2019-03-26 18:15:16.727537,23,35,10,10,99,8,1
nesta-2,2019-03-26 18:30:09.751295,23,50,13,12,121,8,1
nesta-5,2019-03-26 18:30:10.888860,23,35,11,11,99,8,1
nesta-4,2019-03-26 18:30:16.338301,20,35,9,9,85,8,1
nesta-1,2019-03-26 18:30:16.838266,22,41,11,10,98,8,1
nesta-2,2019-03-26 18:45:09.543008,23,24,23,20,243,8,1
nesta-5,2019-03-26 18:45:11.252217,23,29,13,12,106,8,1
nesta-4,2019-03-26 18:45:16.448425,20,35,9,9,77,8,1
nesta-1,2019-03-26 18:45:16.795225,22,29,12,11,106,8,1
nesta-5,2019-03-26 19:00:09.720652,23,29,18,16,158,8,1
nesta-2,2019-03-26 19:00:09.859627,23,24,14,13,137,8,1
nesta-4,2019-03-26 19:00:18.177198,20,36,11,10,97,8,1
nesta-1,2019-03-26 19:00:20.120855,22,30,22,19,199,8,1
nesta-5,2019-03-26 19:15:10.653228,22,30,20,18,175,8,1
nesta-1,2019-03-26 19:15:16.346626,22,30,21,18,185,8,1
nesta-5,2019-03-26 19:30:08.892571,22,30,24,22,208,8,1
nesta-2,2019-03-26 19:30:09.691080,22,45,20,18,193,8,1
nesta-4,2019-03-26 19:30:16.430694,20,37,15,15,140,8,1
nesta-1,2019-03-26 19:30:16.769441,22,31,22,19,198,8,1
nesta-2,2019-03-26 19:45:09.524949,22,31,20,18,190,8,1
nesta-5,2019-03-26 19:45:11.590081,22,31,27,24,236,8,1
nesta-4,2019-03-26 19:45:16.671522,20,37,18,17,164,8,1
nesta-1,2019-03-26 19:45:16.694798,21,32,30,27,287,8,1
nesta-5,2019-03-26 20:00:10.400487,21,32,31,27,281,8,1
nesta-2,2019-03-26 20:00:11.395777,22,25,63,54,842,8,1
nesta-4,2019-03-26 20:00:19.274745,20,38,23,21,208,8,1
nesta-1,2019-03-26 20:00:20.467889,21,33,40,35,442,8,1
nesta-5,2019-03-26 20:15:09.595020,21,33,31,27,293,8,1
nesta-2,2019-03-26 20:15:09.941454,22,26,52,45,668,8,1
nesta-4,2019-03-26 20:15:15.571270,19,39,28,25,256,8,1
nesta-5,2019-03-26 20:30:09.105097,21,34,31,27,299,8,1
nesta-1,2019-03-26 20:30:16.304115,21,34,58,51,740,8,1
nesta-4,2019-03-26 20:30:16.530366,19,40,31,28,285,8,1
nesta-5,2019-03-26 20:45:09.351445,20,35,32,29,301,8,1
nesta-4,2019-03-26 20:45:16.733935,19,41,36,32,353,8,1
nesta-1,2019-03-26 20:45:16.750052,20,35,52,45,661,8,1
nesta-2,2019-03-26 21:00:10.576387,21,35,39,34,457,8,1
nesta-5,2019-03-26 21:00:11.299208,20,35,33,29,286,8,1
nesta-4,2019-03-26 21:00:18.899478,18,41,35,31,356,8,1
nesta-1,2019-03-26 21:00:21.728040,20,36,35,30,404,8,1
nesta-2,2019-03-26 21:15:08.962106,20,40,24,22,229,8,1
nesta-5,2019-03-26 21:15:09.662057,20,36,33,29,317,8,1
nesta-4,2019-03-26 21:15:16.632660,18,42,32,28,319,8,1
nesta-1,2019-03-26 21:15:16.891767,20,36,23,20,217,8,1
nesta-5,2019-03-26 21:30:09.137344,19,37,34,30,328,8,1
nesta-2,2019-03-26 21:30:09.763211,20,34,23,21,216,8,1
nesta-4,2019-03-26 21:30:16.295610,18,42,34,31,331,8,1
nesta-1,2019-03-26 21:30:16.378024,19,36,22,19,210,8,1
nesta-5,2019-03-26 21:45:09.835259,19,37,37,33,363,8,1
nesta-4,2019-03-26 21:45:17.032135,18,42,35,31,328,8,1
nesta-1,2019-03-26 21:45:17.453755,19,38,27,23,267,8,1
nesta-5,2019-03-26 22:00:10.740253,19,38,36,31,332,8,1
nesta-2,2019-03-26 22:00:10.876174,20,28,29,26,295,8,1
nesta-1,2019-03-26 22:00:19.679504,18,39,29,25,302,8,1
nesta-4,2019-03-26 22:00:20.204763,18,42,30,27,278,8,1
nesta-5,2019-03-26 22:15:08.924648,18,38,33,29,315,8,1
nesta-2,2019-03-26 22:15:09.008462,20,47,42,37,502,8,1
nesta-4,2019-03-26 22:15:15.712327,18,43,22,21,208,8,1
nesta-1,2019-03-26 22:15:17.514282,18,39,24,21,227,8,1
nesta-5,2019-03-26 22:30:09.159195,18,39,36,32,334,8,1
nesta-2,2019-03-26 22:30:09.644100,20,28,24,22,239,8,1
nesta-4,2019-03-26 22:30:16.656979,17,43,20,19,189,8,1
nesta-1,2019-03-26 22:30:17.112299,18,40,27,23,274,8,1
nesta-2,2019-03-26 22:45:09.364184,20,28,22,19,210,8,1
nesta-5,2019-03-26 22:45:09.672323,18,39,30,26,285,8,1
nesta-4,2019-03-26 22:45:16.784190,17,50,18,17,161,8,1
nesta-1,2019-03-26 22:45:17.401869,18,40,34,29,378,8,1
nesta-5,2019-03-26 23:00:10.172737,18,39,30,27,273,8,1
nesta-2,2019-03-26 23:00:10.347872,19,41,27,24,266,8,1
nesta-1,2019-03-26 23:00:20.052683,18,40,21,18,207,8,1
nesta-2,2019-03-26 23:15:09.644156,19,28,27,24,261,8,1
nesta-5,2019-03-26 23:15:11.382734,18,39,29,25,271,8,1
nesta-2,2019-03-26 23:30:09.316981,19,42,23,21,228,8,1
nesta-5,2019-03-26 23:30:10.771019,18,40,30,26,257,8,1
nesta-1,2019-03-26 23:30:16.583808,18,40,23,20,221,8,1
nesta-4,2019-03-26 23:30:17.106986,17,44,17,17,160,8,1
nesta-2,2019-03-26 23:45:09.929397,19,35,22,20,216,8,1
nesta-1,2019-03-26 23:45:17.176169,17,41,22,20,223,8,1
nesta-4,2019-03-26 23:45:17.702276,16,45,20,19,176,8,1
nesta-2,2019-03-27 00:00:11.308537,18,44,22,20,217,8,1
nesta-5,2019-03-27 00:00:11.512689,17,41,24,22,211,8,1
nesta-1,2019-03-27 00:00:19.859086,17,41,21,19,208,8,1
nesta-5,2019-03-27 00:15:09.101954,17,42,23,21,199,8,1
nesta-2,2019-03-27 00:15:09.230131,18,46,21,19,212,8,1
nesta-4,2019-03-27 00:15:16.210144,16,47,20,19,185,8,1
nesta-1,2019-03-27 00:15:16.253459,17,41,21,18,203,8,1
nesta-5,2019-03-27 00:30:09.584096,17,48,19,17,168,8,1
nesta-4,2019-03-27 00:30:16.506423,16,46,19,18,170,8,1
nesta-1,2019-03-27 00:30:17.279788,17,47,20,18,197,8,1
nesta-5,2019-03-27 00:45:09.053224,16,42,20,18,163,8,1
nesta-4,2019-03-27 00:45:16.499203,16,46,15,14,140,8,1
nesta-1,2019-03-27 00:45:17.031461,17,40,21,19,206,8,1
nesta-5,2019-03-27 01:00:10.589743,16,41,19,17,157,8,1
nesta-1,2019-03-27 01:00:19.089033,17,47,17,16,173,8,1
nesta-5,2019-03-27 01:15:09.118864,16,41,15,14,135,8,1
nesta-2,2019-03-27 01:15:09.445178,18,29,15,14,148,8,1
nesta-1,2019-03-27 01:15:16.702804,17,41,15,13,148,8,1
nesta-5,2019-03-27 01:30:09.458804,16,42,13,12,110,8,1
nesta-1,2019-03-27 01:30:16.715012,17,41,12,11,125,8,1
nesta-4,2019-03-27 01:30:16.792203,15,46,13,13,120,8,1
nesta-5,2019-03-27 01:45:08.936278,16,41,12,11,110,8,1
nesta-2,2019-03-27 01:45:09.487091,18,51,12,11,122,8,1
nesta-4,2019-03-27 01:45:17.791614,15,47,10,10,101,8,1
nesta-1,2019-03-27 01:45:17.859586,17,41,12,11,124,8,1
nesta-2,2019-03-27 02:00:10.130228,18,29,11,10,104,8,1
nesta-5,2019-03-27 02:00:10.322646,16,41,12,11,114,8,1
nesta-4,2019-03-27 02:00:18.841534,15,46,10,10,94,8,1
nesta-1,2019-03-27 02:00:20.031665,17,41,10,10,103,8,1
nesta-2,2019-03-27 02:15:09.252168,18,29,11,10,106,8,1
nesta-5,2019-03-27 02:15:09.515035,16,41,13,12,113,8,1
nesta-4,2019-03-27 02:15:15.918344,16,45,10,10,87,8,1
nesta-1,2019-03-27 02:15:16.958892,17,41,11,10,101,8,1
nesta-5,2019-03-27 02:30:09.106416,16,40,10,9,87,8,1
nesta-2,2019-03-27 02:30:09.727674,18,48,10,10,105,8,1
nesta-2,2019-03-27 02:45:09.323573,18,28,9,8,87,8,1
nesta-5,2019-03-27 02:45:09.935840,16,40,9,9,91,8,1
nesta-4,2019-03-27 02:45:17.185193,15,44,7,7,69,8,1
nesta-5,2019-03-27 03:00:10.549705,16,40,10,9,92,8,1
nesta-2,2019-03-27 03:00:11.071900,18,28,8,8,83,8,1
nesta-1,2019-03-27 03:00:19.356712,16,41,9,8,89,8,1
nesta-4,2019-03-27 03:00:19.729827,15,44,7,7,67,8,1
nesta-5,2019-03-27 03:15:09.137798,16,41,10,10,95,8,1
nesta-2,2019-03-27 03:15:09.752281,17,35,9,8,87,8,1
nesta-4,2019-03-27 03:15:15.567382,15,44,7,7,70,8,1
nesta-5,2019-03-27 03:30:09.501381,16,41,10,9,91,8,1
nesta-4,2019-03-27 03:30:16.385387,15,44,8,8,88,8,1
nesta-1,2019-03-27 03:30:17.005666,16,42,9,9,90,8,1
nesta-2,2019-03-27 03:45:09.712438,17,28,9,9,96,8,1
nesta-4,2019-03-27 03:45:16.584008,15,45,8,8,93,8,1
nesta-1,2019-03-27 03:45:16.686448,16,42,10,9,96,8,1
nesta-2,2019-03-27 04:00:10.680963,17,28,9,9,94,8,1
nesta-5,2019-03-27 04:00:11.013771,15,41,12,11,104,8,1
nesta-4,2019-03-27 04:00:19.414869,15,51,8,7,74,8,1
nesta-1,2019-03-27 04:00:19.759146,15,42,10,9,99,8,1
nesta-5,2019-03-27 04:30:09.525159,15,41,10,9,94,8,1
nesta-2,2019-03-27 04:30:10.637017,17,100,9,9,91,8,1
nesta-4,2019-03-27 04:30:16.614740,15,44,7,7,65,8,1
nesta-1,2019-03-27 04:30:16.900503,15,43,9,8,92,8,1
nesta-5,2019-03-27 04:45:09.175523,15,41,10,10,93,8,1
nesta-2,2019-03-27 04:45:09.212641,17,35,9,9,94,8,1
nesta-4,2019-03-27 04:45:16.760859,14,45,9,8,82,8,1
nesta-1,2019-03-27 04:45:17.804912,15,43,9,9,98,8,1
nesta-5,2019-03-27 05:00:10.755376,15,42,12,11,101,8,1
nesta-2,2019-03-27 05:00:10.872347,17,29,9,9,94,8,1
nesta-4,2019-03-27 05:00:19.894433,14,45,8,8,80,8,1
nesta-1,2019-03-27 05:00:20.467619,15,44,10,9,98,8,1
nesta-5,2019-03-27 05:15:08.874087,14,42,13,11,104,8,1
nesta-4,2019-03-27 05:15:16.288006,14,46,9,9,85,8,1
nesta-1,2019-03-27 05:15:17.522144,15,44,10,9,103,8,1
nesta-5,2019-03-27 05:30:09.201436,14,43,12,11,102,8,1
nesta-1,2019-03-27 05:30:17.564497,15,46,11,10,110,8,1
nesta-4,2019-03-27 05:30:18.416288,14,47,10,9,93,8,1
nesta-2,2019-03-27 05:45:09.455227,17,29,10,9,101,8,1
nesta-5,2019-03-27 05:45:09.860705,15,44,12,11,103,8,1
nesta-1,2019-03-27 05:45:17.453821,15,45,11,10,107,8,1
nesta-2,2019-03-27 06:00:10.117521,17,36,11,10,104,8,1
nesta-5,2019-03-27 06:00:10.157272,15,43,11,11,100,8,1
nesta-1,2019-03-27 06:00:20.229494,15,45,11,10,111,8,1
nesta-5,2019-03-27 06:15:09.313587,15,43,13,12,103,8,1
nesta-2,2019-03-27 06:15:09.368274,17,48,10,9,102,8,1
nesta-4,2019-03-27 06:15:16.187436,14,47,10,10,90,8,1
nesta-1,2019-03-27 06:15:16.515399,15,45,11,10,114,8,1
nesta-2,2019-03-27 06:30:11.155696,17,37,12,11,116,8,1
nesta-5,2019-03-27 06:30:13.403217,15,42,12,11,105,8,1
nesta-4,2019-03-27 06:30:17.431703,14,46,12,12,83,8,1
nesta-1,2019-03-27 06:30:19.608722,15,45,11,10,110,8,1
nesta-5,2019-03-27 06:45:09.504763,16,42,13,12,108,8,1
nesta-1,2019-03-27 06:45:16.696965,15,44,12,11,116,8,1
nesta-2,2019-03-27 07:00:10.810787,18,38,11,10,104,8,1
nesta-5,2019-03-27 07:00:11.634182,16,40,11,10,91,8,1
nesta-4,2019-03-27 07:00:18.648117,15,46,14,14,86,8,1
nesta-1,2019-03-27 07:00:19.290589,15,44,11,10,112,8,1
nesta-5,2019-03-27 07:15:08.872355,16,40,11,10,93,8,1
nesta-2,2019-03-27 07:15:09.195174,19,28,12,11,108,8,1
nesta-4,2019-03-27 07:15:15.401356,15,45,12,12,78,8,1
nesta-1,2019-03-27 07:15:16.791019,16,42,10,10,107,8,1
nesta-5,2019-03-27 07:30:09.230722,17,39,13,12,114,8,1
nesta-4,2019-03-27 07:30:15.833471,15,45,13,13,90,8,1
nesta-1,2019-03-27 07:30:17.845415,16,41,12,11,119,8,1
nesta-2,2019-03-27 07:45:09.479606,21,49,13,11,117,8,1
nesta-5,2019-03-27 07:45:09.872387,18,38,14,13,130,8,1
nesta-4,2019-03-27 07:45:16.587411,16,45,15,15,100,8,1
nesta-1,2019-03-27 07:45:17.243368,17,40,12,11,123,8,1
nesta-2,2019-03-27 08:00:10.306738,24,33,13,12,120,8,1
nesta-5,2019-03-27 08:00:10.493416,20,34,12,12,121,8,1
nesta-4,2019-03-27 08:00:19.407417,16,46,16,15,112,8,1
nesta-1,2019-03-27 08:00:24.110055,18,39,13,12,132,8,1
nesta-5,2019-03-27 08:15:08.694675,23,36,13,12,122,8,1
nesta-2,2019-03-27 08:15:11.318706,27,23,13,12,119,8,1
nesta-4,2019-03-27 08:15:15.679398,16,46,16,15,119,8,1
nesta-1,2019-03-27 08:15:17.568629,19,37,13,12,138,8,1
nesta-5,2019-03-27 08:30:10.661669,26,26,12,11,113,8,1
nesta-2,2019-03-27 08:30:11.081688,29,21,12,11,109,8,1
nesta-1,2019-03-27 08:30:16.465199,20,36,12,11,128,8,1
nesta-4,2019-03-27 08:30:16.651168,16,47,17,17,114,8,1
nesta-2,2019-03-27 08:45:10.245021,31,20,12,11,111,8,1
nesta-4,2019-03-27 08:45:16.674255,16,46,12,12,114,8,1
nesta-2,2019-03-27 09:00:11.689060,32,19,11,11,107,8,1
nesta-5,2019-03-27 09:00:11.985789,28,24,11,10,103,8,1
nesta-4,2019-03-27 09:00:18.435972,16,45,11,11,115,8,1
nesta-1,2019-03-27 09:00:20.065852,21,33,11,10,118,8,1
nesta-2,2019-03-27 09:15:10.043962,32,24,9,8,81,8,1
nesta-4,2019-03-27 09:15:15.608671,16,45,10,9,98,8,1
nesta-1,2019-03-27 09:15:16.520285,22,30,9,9,98,8,1
nesta-1,2019-03-27 09:30:16.715882,23,28,6,6,57,8,1
nesta-4,2019-03-27 09:30:16.984403,16,44,7,7,65,8,1
nesta-5,2019-03-27 09:45:09.390649,23,27,5,5,45,8,1
nesta-2,2019-03-27 09:45:09.745086,27,39,5,5,42,8,1
nesta-4,2019-03-27 09:45:17.076582,16,44,6,6,60,8,1
nesta-1,2019-03-27 09:45:17.577731,22,29,5,5,46,8,1
nesta-5,2019-03-27 10:00:09.865307,23,35,6,6,48,8,1
nesta-4,2019-03-27 10:00:19.081806,16,44,5,5,48,8,1
nesta-1,2019-03-27 10:00:19.907814,21,31,4,5,43,8,1
nesta-2,2019-03-27 10:15:10.200367,24,29,5,5,48,8,1
nesta-5,2019-03-27 10:15:10.558499,22,30,6,7,57,8,1
nesta-4,2019-03-27 10:15:16.289893,17,43,5,5,54,8,1
nesta-1,2019-03-27 10:15:16.630217,20,32,5,5,51,8,1
nesta-5,2019-03-27 10:30:08.949250,21,31,7,7,66,8,1
nesta-4,2019-03-27 10:30:15.900542,17,43,6,6,66,8,1
nesta-1,2019-03-27 10:30:16.928768,20,33,6,6,61,8,1
nesta-5,2019-03-27 10:45:09.223800,21,32,8,8,76,8,1
nesta-4,2019-03-27 10:45:16.961470,17,44,7,7,76,8,1
nesta-1,2019-03-27 10:45:17.276392,20,33,7,7,76,8,1
nesta-1,2019-03-27 11:00:20.107722,21,33,7,7,79,8,1
nesta-5,2019-03-27 11:15:08.863117,21,32,9,9,93,8,1
nesta-2,2019-03-27 11:15:09.506573,23,24,12,11,124,8,1
nesta-4,2019-03-27 11:15:15.674283,17,44,9,9,99,8,1
nesta-1,2019-03-27 11:15:15.941998,21,33,8,8,94,8,1
nesta-5,2019-03-27 11:30:09.247722,21,32,9,8,88,8,1
nesta-2,2019-03-27 11:30:11.604041,23,24,8,7,80,8,1
nesta-1,2019-03-27 11:30:16.587133,21,32,7,7,78,8,1
nesta-5,2019-03-27 11:45:10.425092,21,31,10,9,92,8,1
nesta-2,2019-03-27 11:45:11.001490,23,38,9,8,94,8,1
nesta-4,2019-03-27 11:45:16.985656,17,43,9,8,99,8,1
nesta-1,2019-03-27 11:45:17.529626,21,39,8,8,88,8,1
nesta-2,2019-03-27 12:00:10.707476,23,38,14,12,138,8,1
nesta-5,2019-03-27 12:00:11.848739,21,31,14,13,143,8,1
nesta-4,2019-03-27 12:00:19.145837,17,42,11,10,117,8,1
nesta-1,2019-03-27 12:00:20.063356,21,32,8,8,89,8,1
nesta-2,2019-03-27 12:15:08.742153,23,24,11,10,116,8,1
nesta-4,2019-03-27 12:15:15.545614,18,42,11,10,116,8,1
nesta-1,2019-03-27 12:15:16.309121,21,39,10,9,107,8,1
nesta-4,2019-03-27 12:30:16.378732,18,42,12,11,130,8,1
nesta-1,2019-03-27 12:30:16.485524,22,32,10,10,113,8,1
nesta-5,2019-03-27 12:45:09.056622,22,31,11,10,108,8,1
nesta-2,2019-03-27 12:45:09.361702,24,24,11,10,110,8,1
nesta-4,2019-03-27 12:45:16.519224,18,42,12,11,125,8,1
nesta-1,2019-03-27 12:45:17.786848,22,31,10,9,108,8,1
nesta-2,2019-03-27 13:00:09.957369,24,24,10,9,97,8,1
nesta-5,2019-03-27 13:00:12.223080,23,30,11,10,101,8,1
nesta-4,2019-03-27 13:00:18.821792,18,41,11,10,114,8,1
nesta-2,2019-03-27 13:15:09.669161,24,32,9,9,95,8,1
nesta-5,2019-03-27 13:15:10.758653,23,29,10,9,94,8,1
nesta-1,2019-03-27 13:15:15.746883,23,30,9,9,97,8,1
nesta-4,2019-03-27 13:15:16.471527,18,41,10,9,104,8,1
nesta-5,2019-03-27 13:30:11.241537,23,29,10,9,96,8,1
nesta-5,2019-03-27 13:45:09.373195,22,29,10,9,96,8,1
nesta-2,2019-03-27 13:45:09.964099,24,30,9,9,95,8,1
nesta-1,2019-03-27 13:45:16.567089,23,30,9,8,94,8,1
nesta-4,2019-03-27 13:45:16.703768,19,39,9,8,99,8,1
nesta-5,2019-03-27 14:00:09.902207,23,29,11,10,110,8,1
nesta-2,2019-03-27 14:00:10.868532,24,24,10,9,103,8,1
nesta-1,2019-03-27 14:00:19.214733,23,29,9,9,103,8,1
nesta-5,2019-03-27 14:15:09.060277,22,29,15,14,146,8,1
nesta-2,2019-03-27 14:15:09.280164,23,42,13,12,137,8,1
nesta-1,2019-03-27 14:15:16.520901,23,29,13,11,135,8,1
nesta-4,2019-03-27 14:15:16.592053,19,37,13,12,151,8,1
nesta-5,2019-03-27 14:30:09.301492,22,37,15,13,150,8,1
nesta-2,2019-03-27 14:30:09.975163,23,24,14,12,143,8,1
nesta-4,2019-03-27 14:30:16.834721,19,38,13,12,148,8,1
nesta-1,2019-03-27 14:30:17.531544,23,29,13,12,140,8,1
nesta-2,2019-03-27 14:45:09.749549,23,30,12,11,129,8,1
nesta-4,2019-03-27 14:45:16.682213,20,38,12,11,136,8,1
nesta-1,2019-03-27 14:45:17.750039,22,29,11,10,125,8,1
nesta-2,2019-03-27 15:00:10.353278,23,32,12,11,125,8,1
nesta-5,2019-03-27 15:00:12.259669,21,32,13,12,131,8,1
nesta-4,2019-03-27 15:00:18.813280,20,38,11,10,129,8,1
nesta-1,2019-03-27 15:00:20.584838,22,29,12,11,129,8,1
nesta-2,2019-03-27 15:15:09.218435,23,37,10,9,101,8,1
nesta-5,2019-03-27 15:15:09.336514,21,31,11,10,108,8,1
nesta-4,2019-03-27 15:15:16.671830,20,37,10,9,110,8,1
nesta-1,2019-03-27 15:15:16.874196,22,30,9,9,103,8,1
nesta-2,2019-03-27 15:30:08.955787,23,31,12,10,124,8,1
nesta-5,2019-03-27 15:30:09.846982,21,31,13,12,131,8,1
nesta-1,2019-03-27 15:30:16.461488,22,30,11,10,124,8,1
nesta-4,2019-03-27 15:30:16.506024,20,37,10,9,111,8,1
nesta-5,2019-03-27 15:45:09.212908,21,31,13,12,133,8,1
nesta-2,2019-03-27 15:45:09.973196,23,24,11,10,116,8,1
nesta-1,2019-03-27 15:45:16.851006,22,30,11,10,118,8,1
nesta-5,2019-03-27 16:00:10.925742,22,31,22,21,222,8,1
nesta-4,2019-03-27 16:00:19.391856,21,36,10,9,106,8,1
nesta-1,2019-03-27 16:00:19.865627,22,30,9,9,103,8,1
nesta-5,2019-03-27 16:15:09.246297,22,31,14,13,140,8,1
nesta-2,2019-03-27 16:15:09.480444,23,31,14,13,151,8,1
nesta-4,2019-03-27 16:15:16.499165,20,36,9,8,101,8,1
nesta-1,2019-03-27 16:15:17.433823,22,30,10,10,115,8,1
nesta-5,2019-03-27 16:30:11.441247,22,31,12,11,118,8,1
nesta-4,2019-03-27 16:30:16.524180,20,36,9,9,101,8,1
nesta-1,2019-03-27 16:30:17.447964,22,30,10,9,104,8,1
nesta-2,2019-03-27 16:45:09.559577,23,31,9,8,90,8,1
nesta-5,2019-03-27 16:45:09.920082,22,31,10,9,97,8,1
nesta-4,2019-03-27 16:45:16.407272,21,36,9,9,98,8,1
nesta-1,2019-03-27 16:45:20.527206,22,30,8,8,90,8,1
nesta-5,2019-03-27 17:00:10.424736,22,30,10,10,98,8,1
nesta-4,2019-03-27 17:00:18.695135,21,36,8,8,88,8,1
nesta-1,2019-03-27 17:00:20.661654,23,30,8,7,83,8,1
nesta-5,2019-03-27 17:15:08.510507,22,30,9,9,88,8,1
nesta-2,2019-03-27 17:15:09.413227,23,24,15,13,144,8,1
nesta-4,2019-03-27 17:15:15.798153,21,36,8,8,84,8,1
nesta-1,2019-03-27 17:15:17.293474,23,30,9,8,90,8,1
nesta-5,2019-03-27 17:30:08.877681,22,30,10,9,92,8,1
nesta-2,2019-03-27 17:30:09.113632,23,24,14,13,134,8,1
nesta-1,2019-03-27 17:30:17.321330,23,30,8,8,85,8,1
nesta-4,2019-03-27 17:30:17.600004,21,36,9,8,93,8,1
nesta-2,2019-03-27 17:45:09.784114,23,51,15,14,146,8,1
nesta-5,2019-03-27 17:45:11.425226,22,30,10,10,94,8,1
nesta-1,2019-03-27 17:45:17.129469,23,30,10,9,94,8,1
nesta-4,2019-03-27 17:45:17.527727,20,36,9,9,94,8,1
nesta-5,2019-03-27 18:00:12.485907,22,30,11,10,100,8,1
nesta-4,2019-03-27 18:00:18.551474,20,37,12,11,116,8,1
nesta-1,2019-03-27 18:00:19.468580,23,30,10,9,100,8,1
nesta-5,2019-03-27 18:15:08.734677,22,30,11,10,92,8,1
nesta-2,2019-03-27 18:15:10.362898,23,25,16,14,153,8,1
nesta-4,2019-03-27 18:15:16.355565,20,38,12,11,122,8,1
nesta-1,2019-03-27 18:15:17.447557,23,30,9,9,87,8,1
nesta-2,2019-03-27 18:30:09.115842,23,25,15,14,141,8,1
nesta-5,2019-03-27 18:30:09.424877,22,30,14,13,114,8,1
nesta-4,2019-03-27 18:30:16.286854,20,38,21,19,200,8,1
nesta-1,2019-03-27 18:30:17.538491,22,30,11,10,105,8,1
nesta-2,2019-03-27 18:45:09.416729,23,25,11,10,101,8,1
nesta-5,2019-03-27 18:45:12.056517,22,31,15,14,121,8,1
nesta-4,2019-03-27 18:45:16.944070,20,38,20,18,192,8,1
nesta-1,2019-03-27 18:45:17.483138,22,30,10,9,91,8,1
nesta-5,2019-03-27 19:00:10.710415,22,31,14,13,110,8,1
